Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
PEPT_LISW6	PEPT_LISW6	410	P06621_refseq_selected_blast_msa	-	368	1.2e-20	78.6	0.5	1	2	5.4e-14	2.9e-11	47.7579154968262	0.12	84	209	130	248	126	258	0.89	Peptidase T		0
PEPT_LISW6	PEPT_LISW6	410	P06621_refseq_selected_blast_msa	-	368	1.2e-20	78.6	0.5	2	2	7.3e-06	0.004	20.9982128143311	0.00	260	363	300	401	283	405	0.77	Peptidase T		0
LYSK_THET2	LYSK_THET2	361	P06621_refseq_selected_blast_msa	-	368	1.3e-20	78.6	0.0	1	2	1.7e-19	9.3e-17	65.8488235473633	0.13	3	211	10	196	9	206	0.81	[LysW]-lysine hydrolase	5xoy_B	0
LYSK_THET2	LYSK_THET2	361	P06621_refseq_selected_blast_msa	-	368	1.3e-20	78.6	0.0	2	2	0.0091	5	10.8183240890503	0.00	239	365	229	348	224	351	0.73	[LysW]-lysine hydrolase	5xoy_B	0
PEPT_STRS7	PEPT_STRS7	407	P06621_refseq_selected_blast_msa	-	368	1.7e-20	78.2	0.0	1	1	2.9e-20	1.6e-17	68.4124069213867	0.02	82	365	129	404	124	407	0.87	Peptidase T		0
PEPT_STRE4	PEPT_STRE4	407	P06621_refseq_selected_blast_msa	-	368	1.7e-20	78.2	0.0	1	1	2.9e-20	1.6e-17	68.4124069213867	0.02	82	365	129	404	124	407	0.87	Peptidase T		0
PEPT_CALS4	PEPT_CALS4	409	P06621_refseq_selected_blast_msa	-	368	2.0e-20	77.9	0.0	1	2	0.013	7	10.3163862228394	0.00	25	73	35	81	21	85	0.83	Peptidase T		0
PEPT_CALS4	PEPT_CALS4	409	P06621_refseq_selected_blast_msa	-	368	2.0e-20	77.9	0.0	2	2	3.0e-19	1.6e-16	65.0501098632812	0.03	82	365	127	402	122	404	0.81	Peptidase T		0
PEPT_BREBN	PEPT_BREBN	410	P06621_refseq_selected_blast_msa	-	368	2.1e-20	77.8	0.2	1	1	5.4e-20	2.9e-17	67.4979019165039	0.08	84	363	130	401	124	405	0.80	Peptidase T		0
PEPT_EXISA	PEPT_EXISA	412	P06621_refseq_selected_blast_msa	-	368	2.5e-20	77.6	0.0	1	1	1.4e-21	7.6e-19	72.7201232910156	0.01	82	365	128	403	122	406	0.86	Peptidase T		0
PEPT_STRGC	PEPT_STRGC	408	P06621_refseq_selected_blast_msa	-	368	3.0e-20	77.3	0.0	1	1	2.4e-22	1.3e-19	75.2592926025391	0.05	84	362	130	400	125	404	0.85	Peptidase T		0
PEPT_PECAS	PEPT_PECAS	410	P06621_refseq_selected_blast_msa	-	368	4.3e-20	76.8	0.0	1	1	4.5e-21	2.4e-18	71.0627746582031	0.03	83	363	127	399	121	403	0.86	Peptidase T		0
LYSK_PYRFU	LYSK_PYRFU	326	P06621_refseq_selected_blast_msa	-	368	4.4e-20	76.8	0.0	1	1	1.2e-20	6.7e-18	69.6176834106445	0.00	2	208	8	183	7	189	0.86	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
PEPT_VIBC3	PEPT_VIBC3	410	P06621_refseq_selected_blast_msa	-	368	4.5e-20	76.8	0.1	1	1	5.7e-22	3.1e-19	74.0009231567383	0.14	85	365	129	401	126	404	0.86	Peptidase T		0
PEPT_VIBCM	PEPT_VIBCM	410	P06621_refseq_selected_blast_msa	-	368	4.5e-20	76.8	0.1	1	1	5.7e-22	3.1e-19	74.0009231567383	0.14	85	365	129	401	126	404	0.86	Peptidase T		0
PEPT_BACMK	PEPT_BACMK	410	P06621_refseq_selected_blast_msa	-	368	4.5e-20	76.8	0.0	1	2	3.1e-13	1.7e-10	45.2591552734375	0.04	84	202	130	241	126	260	0.90	Peptidase T		0
PEPT_BACMK	PEPT_BACMK	410	P06621_refseq_selected_blast_msa	-	368	4.5e-20	76.8	0.0	2	2	1.1e-05	0.0062	20.36989402771	0.00	258	364	298	402	273	406	0.74	Peptidase T		0
PEPT_SERP5	PEPT_SERP5	409	P06621_refseq_selected_blast_msa	-	368	5.2e-20	76.5	0.1	1	1	3.9e-21	2.1e-18	71.2585525512695	0.06	79	364	123	400	120	403	0.85	Peptidase T		0
PEPT_OCEIH	PEPT_OCEIH	409	P06621_refseq_selected_blast_msa	-	368	5.7e-20	76.4	0.0	1	1	6.6e-20	3.6e-17	67.2191848754883	0.03	85	362	130	399	125	404	0.75	Peptidase T		0
PEPT_BACCR	PEPT_BACCR	412	P06621_refseq_selected_blast_msa	-	368	6.6e-20	76.2	0.1	1	2	1.0e-12	5.5e-10	43.5797271728516	0.07	84	203	132	244	128	262	0.90	Peptidase T		0
PEPT_BACCR	PEPT_BACCR	412	P06621_refseq_selected_blast_msa	-	368	6.6e-20	76.2	0.1	2	2	6.9e-06	0.0037	21.0960845947266	0.00	256	364	298	404	275	408	0.75	Peptidase T		0
PEPT_STRR6	PEPT_STRR6	406	P06621_refseq_selected_blast_msa	-	368	6.7e-20	76.2	0.0	1	1	5.1e-21	2.8e-18	70.8798828125	0.02	84	365	130	403	124	406	0.87	Peptidase T		0
PEPT_STRP2	PEPT_STRP2	406	P06621_refseq_selected_blast_msa	-	368	6.7e-20	76.2	0.0	1	1	5.1e-21	2.8e-18	70.8798828125	0.02	84	365	130	403	124	406	0.87	Peptidase T		0
ABGA_HAEIN	ABGA_HAEIN	423	P06621_refseq_selected_blast_msa	-	368	6.8e-20	76.2	1.0	1	1	1.9e-22	1.0e-19	75.6090240478516	1.02	173	266	219	313	148	356	0.74	p-aminobenzoyl-glutamate hydrolase subunit A homolog		0
PEPT_BACC4	PEPT_BACC4	410	P06621_refseq_selected_blast_msa	-	368	6.8e-20	76.2	0.2	1	2	1.1e-12	5.8e-10	43.4868850708008	0.10	84	202	130	241	126	255	0.90	Peptidase T		0
PEPT_BACC4	PEPT_BACC4	410	P06621_refseq_selected_blast_msa	-	368	6.8e-20	76.2	0.2	2	2	6.9e-06	0.0038	21.0873146057129	0.00	256	364	296	402	274	406	0.75	Peptidase T		0
PEPT_VIBCH	PEPT_VIBCH	410	P06621_refseq_selected_blast_msa	-	368	7.2e-20	76.1	0.1	1	1	9.5e-22	5.1e-19	73.2843475341797	0.13	85	365	129	401	126	404	0.84	Peptidase T		0
PEPT_EDWI9	PEPT_EDWI9	412	P06621_refseq_selected_blast_msa	-	368	8.1e-20	75.9	0.2	1	1	3.8e-20	2.1e-17	68.0054321289062	0.20	82	363	126	399	120	403	0.84	Peptidase T		0
PEPT_STRZP	PEPT_STRZP	407	P06621_refseq_selected_blast_msa	-	368	8.4e-20	75.9	0.0	1	1	7.0e-21	3.8e-18	70.4286880493164	0.03	84	362	130	400	124	404	0.86	Peptidase T		0
PEPT_STRPJ	PEPT_STRPJ	407	P06621_refseq_selected_blast_msa	-	368	8.7e-20	75.8	0.0	1	1	7.4e-21	4.0e-18	70.3496475219727	0.02	84	362	130	400	124	404	0.85	Peptidase T		0
PEPT_STRPI	PEPT_STRPI	407	P06621_refseq_selected_blast_msa	-	368	1.1e-19	75.5	0.0	1	1	8.9e-21	4.9e-18	70.0739364624023	0.04	84	362	130	400	124	404	0.87	Peptidase T		0
PEPT_STRPN	PEPT_STRPN	407	P06621_refseq_selected_blast_msa	-	368	1.4e-19	75.1	0.0	1	1	1.2e-20	6.4e-18	69.673698425293	0.03	84	362	130	400	124	404	0.87	Peptidase T		0
PEPT_BACC2	PEPT_BACC2	410	P06621_refseq_selected_blast_msa	-	368	1.5e-19	75.0	0.2	1	1	2.0e-18	1.1e-15	62.3440361022949	0.04	84	364	130	402	126	406	0.78	Peptidase T		0
PEPT_BACC1	PEPT_BACC1	410	P06621_refseq_selected_blast_msa	-	368	2.1e-19	74.6	0.1	1	2	1.4e-12	7.7e-10	43.0932655334473	0.06	84	202	130	241	126	257	0.90	Peptidase T		0
PEPT_BACC1	PEPT_BACC1	410	P06621_refseq_selected_blast_msa	-	368	2.1e-19	74.6	0.1	2	2	1.6e-05	0.0087	19.8913173675537	0.00	251	364	295	402	274	406	0.73	Peptidase T		0
PEPT_ALKOO	PEPT_ALKOO	409	P06621_refseq_selected_blast_msa	-	368	2.2e-19	74.5	0.0	1	2	4.4e-13	2.4e-10	44.7683982849121	0.09	83	204	130	244	124	259	0.88	Peptidase T		0
PEPT_ALKOO	PEPT_ALKOO	409	P06621_refseq_selected_blast_msa	-	368	2.2e-19	74.5	0.0	2	2	4.1e-05	0.022	18.5271739959717	0.00	270	365	310	404	285	406	0.82	Peptidase T		0
PEPT_MACCJ	PEPT_MACCJ	407	P06621_refseq_selected_blast_msa	-	368	2.2e-19	74.5	0.0	1	1	3.9e-20	2.1e-17	67.9836578369141	0.00	85	365	128	400	123	403	0.86	Peptidase T		0
PEPT_STRU0	PEPT_STRU0	407	P06621_refseq_selected_blast_msa	-	368	2.5e-19	74.3	0.0	1	1	8.8e-19	4.8e-16	63.5176391601562	0.00	82	365	129	404	124	406	0.85	Peptidase T		0
PEPT_CLONN	PEPT_CLONN	407	P06621_refseq_selected_blast_msa	-	368	3.0e-19	74.1	0.9	1	1	2.5e-19	1.4e-16	65.2962875366211	0.19	82	361	127	398	121	404	0.76	Peptidase T		0
PEPT_STRPS	PEPT_STRPS	407	P06621_refseq_selected_blast_msa	-	368	3.0e-19	74.1	0.0	1	1	2.5e-20	1.3e-17	68.6262817382812	0.03	84	362	130	400	124	404	0.86	Peptidase T		0
PEPT_BACVZ	PEPT_BACVZ	410	P06621_refseq_selected_blast_msa	-	368	3.4e-19	73.9	0.1	1	1	2.2e-18	1.2e-15	62.2021141052246	0.03	84	363	130	401	126	405	0.79	Peptidase T		0
PEPT_STRP7	PEPT_STRP7	407	P06621_refseq_selected_blast_msa	-	368	4.0e-19	73.7	0.0	1	1	3.3e-20	1.8e-17	68.2249374389648	0.03	84	362	130	400	124	404	0.87	Peptidase T		0
PEPT_BACLD	PEPT_BACLD	410	P06621_refseq_selected_blast_msa	-	368	4.2e-19	73.6	0.2	1	1	4.5e-18	2.5e-15	61.1760292053223	0.04	84	365	130	403	124	405	0.82	Peptidase T		0
PEPT_CLOB6	PEPT_CLOB6	408	P06621_refseq_selected_blast_msa	-	368	4.2e-19	73.6	0.1	1	1	2.5e-19	1.4e-16	65.3061676025391	0.03	85	364	130	401	125	404	0.80	Peptidase T		0
PEPT_CLOBJ	PEPT_CLOBJ	408	P06621_refseq_selected_blast_msa	-	368	4.5e-19	73.5	0.1	1	1	2.5e-19	1.4e-16	65.3061676025391	0.03	85	364	130	401	125	404	0.80	Peptidase T		0
PEPT_BACC7	PEPT_BACC7	410	P06621_refseq_selected_blast_msa	-	368	4.6e-19	73.5	0.1	1	1	6.2e-18	3.4e-15	60.727237701416	0.02	84	364	130	402	126	406	0.78	Peptidase T		0
PEPT_BACCQ	PEPT_BACCQ	412	P06621_refseq_selected_blast_msa	-	368	4.7e-19	73.4	0.1	1	1	6.3e-18	3.4e-15	60.7062110900879	0.02	84	364	132	404	128	408	0.78	Peptidase T		0
PEPT_PASMU	PEPT_PASMU	412	P06621_refseq_selected_blast_msa	-	368	5.0e-19	73.3	0.0	1	1	8.3e-20	4.5e-17	66.8855056762695	0.01	86	364	136	406	125	409	0.86	Peptidase T		0
PEPT_BACC0	PEPT_BACC0	410	P06621_refseq_selected_blast_msa	-	368	5.3e-19	73.2	0.2	1	2	1.5e-12	8.2e-10	42.9980278015137	0.11	84	203	130	242	126	259	0.90	Peptidase T		0
PEPT_BACC0	PEPT_BACC0	410	P06621_refseq_selected_blast_msa	-	368	5.3e-19	73.2	0.2	2	2	1.6e-05	0.0089	19.8594608306885	0.00	254	364	291	402	272	406	0.71	Peptidase T		0
PEPT_CLOBM	PEPT_CLOBM	408	P06621_refseq_selected_blast_msa	-	368	5.4e-19	73.2	0.1	1	1	3.1e-19	1.7e-16	64.9939498901367	0.03	85	364	130	401	125	404	0.80	Peptidase T		0
PEPT_BACCZ	PEPT_BACCZ	412	P06621_refseq_selected_blast_msa	-	368	5.6e-19	73.2	0.0	1	2	1.5e-12	7.9e-10	43.0467720031738	0.04	84	203	132	244	128	259	0.90	Peptidase T		0
PEPT_BACCZ	PEPT_BACCZ	412	P06621_refseq_selected_blast_msa	-	368	5.6e-19	73.2	0.0	2	2	3.0e-05	0.017	18.9662055969238	0.00	251	364	297	404	278	408	0.78	Peptidase T		0
ABGA_ECOLI	ABGA_ECOLI	436	P06621_refseq_selected_blast_msa	-	368	5.8e-19	73.1	8.3	1	1	1.7e-21	9.4e-19	72.4215316772461	8.29	112	326	162	382	154	402	0.79	p-aminobenzoyl-glutamate hydrolase subunit A		0
PEPT_BACC3	PEPT_BACC3	410	P06621_refseq_selected_blast_msa	-	368	6.2e-19	73.0	0.1	1	2	1.5e-12	8.2e-10	43.0021057128906	0.09	84	203	130	242	126	258	0.90	Peptidase T		0
PEPT_BACC3	PEPT_BACC3	410	P06621_refseq_selected_blast_msa	-	368	6.2e-19	73.0	0.1	2	2	1.9e-05	0.01	19.6209812164307	0.00	251	364	295	402	273	406	0.72	Peptidase T		0
PEPT_BACAH	PEPT_BACAH	410	P06621_refseq_selected_blast_msa	-	368	6.2e-19	73.0	0.1	1	2	1.5e-12	8.2e-10	43.0021057128906	0.09	84	203	130	242	126	258	0.90	Peptidase T		0
PEPT_BACAH	PEPT_BACAH	410	P06621_refseq_selected_blast_msa	-	368	6.2e-19	73.0	0.1	2	2	1.9e-05	0.01	19.6209812164307	0.00	251	364	295	402	273	406	0.72	Peptidase T		0
PEPT_BACCN	PEPT_BACCN	410	P06621_refseq_selected_blast_msa	-	368	7.1e-19	72.8	0.0	1	1	8.8e-19	4.8e-16	63.5082893371582	0.01	85	362	131	400	126	405	0.80	Peptidase T		0
PEPT_STRZT	PEPT_STRZT	407	P06621_refseq_selected_blast_msa	-	368	7.9e-19	72.7	0.0	1	1	7.1e-20	3.8e-17	67.1176223754883	0.03	84	362	130	400	124	404	0.86	Peptidase T		0
PEPT_BACHK	PEPT_BACHK	410	P06621_refseq_selected_blast_msa	-	368	8.2e-19	72.6	0.1	1	2	2.0e-12	1.1e-09	42.6150016784668	0.10	84	203	130	242	126	258	0.90	Peptidase T		0
PEPT_BACHK	PEPT_BACHK	410	P06621_refseq_selected_blast_msa	-	368	8.2e-19	72.6	0.1	2	2	1.9e-05	0.01	19.6209812164307	0.00	251	364	295	402	273	406	0.72	Peptidase T		0
PEPT_BACAA	PEPT_BACAA	410	P06621_refseq_selected_blast_msa	-	368	9.2e-19	72.4	0.1	1	2	2.2e-12	1.2e-09	42.4411659240723	0.09	84	203	130	242	126	258	0.89	Peptidase T		0
PEPT_BACAA	PEPT_BACAA	410	P06621_refseq_selected_blast_msa	-	368	9.2e-19	72.4	0.1	2	2	1.9e-05	0.01	19.6209812164307	0.00	251	364	295	402	273	406	0.72	Peptidase T		0
PEPT_BACAN	PEPT_BACAN	410	P06621_refseq_selected_blast_msa	-	368	9.2e-19	72.4	0.1	1	2	2.2e-12	1.2e-09	42.4411659240723	0.09	84	203	130	242	126	258	0.89	Peptidase T	3ife_A	0
PEPT_BACAN	PEPT_BACAN	410	P06621_refseq_selected_blast_msa	-	368	9.2e-19	72.4	0.1	2	2	1.9e-05	0.01	19.6209812164307	0.00	251	364	295	402	273	406	0.72	Peptidase T	3ife_A	0
PEPT_BACAC	PEPT_BACAC	410	P06621_refseq_selected_blast_msa	-	368	9.2e-19	72.4	0.1	1	2	2.2e-12	1.2e-09	42.4411659240723	0.09	84	203	130	242	126	258	0.89	Peptidase T		0
PEPT_BACAC	PEPT_BACAC	410	P06621_refseq_selected_blast_msa	-	368	9.2e-19	72.4	0.1	2	2	1.9e-05	0.01	19.6209812164307	0.00	251	364	295	402	273	406	0.72	Peptidase T		0
PEPT_CLOBH	PEPT_CLOBH	408	P06621_refseq_selected_blast_msa	-	368	9.4e-19	72.4	0.0	1	1	5.4e-19	2.9e-16	64.2265090942383	0.02	85	364	130	401	125	404	0.81	Peptidase T		0
PEPT_CLOB1	PEPT_CLOB1	408	P06621_refseq_selected_blast_msa	-	368	9.4e-19	72.4	0.0	1	1	5.4e-19	2.9e-16	64.2265090942383	0.02	85	364	130	401	125	404	0.81	Peptidase T		0
PEPT_CLOBK	PEPT_CLOBK	408	P06621_refseq_selected_blast_msa	-	368	1.0e-18	72.3	0.0	1	1	3.0e-19	1.6e-16	65.0677185058594	0.02	85	364	130	401	125	404	0.81	Peptidase T		0
ILL3_ORYSJ	ILL3_ORYSJ	417	P06621_refseq_selected_blast_msa	-	368	1.2e-18	72.1	4.6	1	1	3.2e-21	1.7e-18	71.5525283813477	4.60	24	341	46	369	42	382	0.82	IAA-amino acid hydrolase ILR1-like 3		0
PEPT_AERHH	PEPT_AERHH	407	P06621_refseq_selected_blast_msa	-	368	1.2e-18	72.0	0.0	1	1	1.2e-19	6.7e-17	66.3161392211914	0.01	79	365	121	399	116	401	0.86	Peptidase T		0
PEPVL_STAAN	PEPVL_STAAN	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	1	2	2.1e-11	1.2e-08	39.2074127197266	0.05	26	136	47	152	13	191	0.75	Putative dipeptidase SA1572		0
PEPVL_STAAN	PEPVL_STAAN	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	2	2	0.011	5.9	10.5742588043213	0.00	242	365	346	462	322	465	0.85	Putative dipeptidase SA1572		0
PEPVL_STAA3	PEPVL_STAA3	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	1	2	2.1e-11	1.2e-08	39.2074127197266	0.05	26	136	47	152	13	191	0.75	Putative dipeptidase SAUSA300_1697		0
PEPVL_STAA3	PEPVL_STAA3	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	2	2	0.011	5.9	10.5742588043213	0.00	242	365	346	462	322	465	0.85	Putative dipeptidase SAUSA300_1697		0
PEPVL_STAAC	PEPVL_STAAC	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	1	2	2.1e-11	1.2e-08	39.2074127197266	0.05	26	136	47	152	13	191	0.75	Putative dipeptidase SACOL1801	3khx_A	0
PEPVL_STAAC	PEPVL_STAAC	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	2	2	0.011	5.9	10.5742588043213	0.00	242	365	346	462	322	465	0.85	Putative dipeptidase SACOL1801	3khx_A	0
PEPVL_STAA8	PEPVL_STAA8	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	1	2	2.1e-11	1.2e-08	39.2074127197266	0.05	26	136	47	152	13	191	0.75	Putative dipeptidase SAOUHSC_01868		0
PEPVL_STAA8	PEPVL_STAA8	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	2	2	0.011	5.9	10.5742588043213	0.00	242	365	346	462	322	465	0.85	Putative dipeptidase SAOUHSC_01868		0
PEPVL_STAAM	PEPVL_STAAM	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	1	2	2.1e-11	1.2e-08	39.2074127197266	0.05	26	136	47	152	13	191	0.75	Putative dipeptidase SAV1751		0
PEPVL_STAAM	PEPVL_STAAM	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	2	2	0.011	5.9	10.5742588043213	0.00	242	365	346	462	322	465	0.85	Putative dipeptidase SAV1751		0
PEPVL_STAAB	PEPVL_STAAB	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	1	2	2.1e-11	1.1e-08	39.234806060791	0.05	26	136	47	152	13	192	0.75	Putative dipeptidase SAB1611c		0
PEPVL_STAAB	PEPVL_STAAB	469	P06621_refseq_selected_blast_msa	-	368	1.4e-18	71.8	0.0	2	2	0.011	5.9	10.5742588043213	0.00	242	365	346	462	322	465	0.85	Putative dipeptidase SAB1611c		0
LYSK_PYRHO	LYSK_PYRHO	325	P06621_refseq_selected_blast_msa	-	368	1.5e-18	71.7	0.0	1	1	1.5e-19	8.1e-17	66.0469207763672	0.00	2	209	8	184	7	191	0.87	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
ILL2_ORYSJ	ILL2_ORYSJ	456	P06621_refseq_selected_blast_msa	-	368	1.7e-18	71.5	1.7	1	1	2.5e-20	1.3e-17	68.6163330078125	1.73	52	313	106	371	82	384	0.78	IAA-amino acid hydrolase ILR1-like 2		0
PEPT_CLOBL	PEPT_CLOBL	408	P06621_refseq_selected_blast_msa	-	368	1.8e-18	71.5	0.0	1	1	5.4e-19	2.9e-16	64.2265090942383	0.02	85	364	130	401	125	404	0.81	Peptidase T		0
PEPT_LACS1	PEPT_LACS1	413	P06621_refseq_selected_blast_msa	-	368	1.8e-18	71.5	1.3	1	1	6.0e-20	3.2e-17	67.3630752563477	0.79	85	365	136	408	132	411	0.81	Peptidase T		0
PEPVL_STAAR	PEPVL_STAAR	469	P06621_refseq_selected_blast_msa	-	368	2.0e-18	71.4	0.0	1	2	2.1e-11	1.1e-08	39.2415885925293	0.04	26	136	47	152	13	192	0.75	Putative dipeptidase SAR1836		0
PEPVL_STAAR	PEPVL_STAAR	469	P06621_refseq_selected_blast_msa	-	368	2.0e-18	71.4	0.0	2	2	0.011	5.9	10.5742588043213	0.00	242	365	346	462	322	465	0.85	Putative dipeptidase SAR1836		0
Y3666_SORMK	Y3666_SORMK	452	P06621_refseq_selected_blast_msa	-	368	2.0e-18	71.4	1.8	1	1	7.7e-21	4.2e-18	70.2841720581055	1.82	61	284	142	382	121	399	0.75	Peptidase M20 domain-containing protein SMAC_03666.2		0
PEPVL_STAAS	PEPVL_STAAS	469	P06621_refseq_selected_blast_msa	-	368	2.5e-18	71.0	0.0	1	2	2.1e-11	1.1e-08	39.2405967712402	0.04	26	136	47	152	13	192	0.75	Putative dipeptidase SAS1677		0
PEPVL_STAAS	PEPVL_STAAS	469	P06621_refseq_selected_blast_msa	-	368	2.5e-18	71.0	0.0	2	2	0.013	7.2	10.2776594161987	0.00	242	365	346	462	328	465	0.86	Putative dipeptidase SAS1677		0
PEPVL_STAAW	PEPVL_STAAW	469	P06621_refseq_selected_blast_msa	-	368	2.5e-18	71.0	0.0	1	2	2.1e-11	1.1e-08	39.2405967712402	0.04	26	136	47	152	13	192	0.75	Putative dipeptidase MW1694		0
PEPVL_STAAW	PEPVL_STAAW	469	P06621_refseq_selected_blast_msa	-	368	2.5e-18	71.0	0.0	2	2	0.013	7.2	10.2776594161987	0.00	242	365	346	462	328	465	0.86	Putative dipeptidase MW1694		0
PEPT_BACTN	PEPT_BACTN	407	P06621_refseq_selected_blast_msa	-	368	3.8e-18	70.4	0.0	1	1	1.8e-17	9.8e-15	59.2066612243652	0.03	87	363	131	399	124	403	0.77	Peptidase T		0
IAAH_ENTAG	IAAH_ENTAG	436	P06621_refseq_selected_blast_msa	-	368	3.9e-18	70.4	6.1	1	1	1.1e-20	6.0e-18	69.7765731811523	6.11	110	324	160	380	152	409	0.78	Indole-3-acetyl-aspartic acid hydrolase		0
PEPT_VIBVY	PEPT_VIBVY	409	P06621_refseq_selected_blast_msa	-	368	4.6e-18	70.1	0.0	1	1	1.0e-18	5.5e-16	63.3171310424805	0.00	84	363	128	399	124	403	0.79	Peptidase T		0
LYSK_PYRAB	LYSK_PYRAB	337	P06621_refseq_selected_blast_msa	-	368	4.9e-18	70.1	0.0	1	1	3.1e-19	1.7e-16	65.0058898925781	0.01	2	178	9	158	8	168	0.88	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
PEPT_BACFN	PEPT_BACFN	407	P06621_refseq_selected_blast_msa	-	368	5.0e-18	70.0	0.0	1	1	1.3e-17	6.8e-15	59.7231254577637	0.02	87	363	131	399	124	403	0.82	Peptidase T		0
PEPT_BACFR	PEPT_BACFR	407	P06621_refseq_selected_blast_msa	-	368	5.0e-18	70.0	0.0	1	1	1.3e-17	6.8e-15	59.7231254577637	0.02	87	363	131	399	124	403	0.82	Peptidase T		0
PEPT_HALOH	PEPT_HALOH	408	P06621_refseq_selected_blast_msa	-	368	5.2e-18	70.0	0.0	1	1	9.0e-18	4.9e-15	60.1878623962402	0.01	83	365	128	402	122	404	0.82	Peptidase T		0
PEPT_STRA1	PEPT_STRA1	406	P06621_refseq_selected_blast_msa	-	368	5.4e-18	69.9	0.0	1	1	1.2e-17	6.6e-15	59.7681884765625	0.00	84	364	130	402	126	405	0.82	Peptidase T		0
PEPT_STRA5	PEPT_STRA5	406	P06621_refseq_selected_blast_msa	-	368	6.9e-18	69.6	0.0	1	1	1.4e-17	7.4e-15	59.610523223877	0.00	84	364	130	402	125	405	0.83	Peptidase T		0
PEPT_STRS2	PEPT_STRS2	406	P06621_refseq_selected_blast_msa	-	368	7.0e-18	69.6	0.0	1	1	2.3e-18	1.3e-15	62.1345520019531	0.00	85	362	131	400	126	404	0.86	Peptidase T		0
PEPT_STRSY	PEPT_STRSY	406	P06621_refseq_selected_blast_msa	-	368	7.0e-18	69.6	0.0	1	1	2.3e-18	1.3e-15	62.1345520019531	0.00	85	362	131	400	126	404	0.86	Peptidase T		0
PEPT_STRZJ	PEPT_STRZJ	407	P06621_refseq_selected_blast_msa	-	368	7.2e-18	69.5	0.0	1	1	6.2e-19	3.3e-16	64.0271453857422	0.02	84	362	130	400	124	404	0.86	Peptidase T		0
AMHX_BACSU	AMHX_BACSU	383	P06621_refseq_selected_blast_msa	-	368	7.3e-18	69.5	0.4	1	1	2.6e-20	1.4e-17	68.5264892578125	0.42	105	334	97	331	95	369	0.80	Amidohydrolase AmhX		0
Y4TI_SINFN	Y4TI_SINFN	402	P06621_refseq_selected_blast_msa	-	368	9.6e-18	69.1	0.2	1	1	2.6e-20	1.4e-17	68.5628433227539	0.19	103	326	119	349	73	391	0.77	Uncharacterized hydrolase y4tI		0
PEPVL_STAHJ	PEPVL_STAHJ	469	P06621_refseq_selected_blast_msa	-	368	1.0e-17	69.0	0.0	1	1	1.4e-11	7.4e-09	39.8511734008789	0.02	2	141	14	157	13	192	0.73	Putative dipeptidase SH1171		0
PEPT_SHEPA	PEPT_SHEPA	407	P06621_refseq_selected_blast_msa	-	368	1.4e-17	68.6	0.0	1	1	8.1e-19	4.4e-16	63.6314239501953	0.00	82	361	125	396	120	401	0.82	Peptidase T		0
PEPT_STACT	PEPT_STACT	410	P06621_refseq_selected_blast_msa	-	368	1.4e-17	68.5	0.0	1	1	7.2e-17	3.9e-14	57.2281494140625	0.00	87	363	131	399	120	404	0.81	Peptidase T		0
P20D1_XENTR	P20D1_XENTR	512	P06621_refseq_selected_blast_msa	-	368	1.8e-17	68.2	0.0	1	2	9.6e-11	5.2e-08	37.0697937011719	0.00	52	158	114	227	73	288	0.75	N-fatty-acyl-amino acid synthase/hydrolase PM20D1		0
P20D1_XENTR	P20D1_XENTR	512	P06621_refseq_selected_blast_msa	-	368	1.8e-17	68.2	0.0	2	2	3.2e-08	1.8e-05	28.7512149810791	0.01	206	295	333	417	329	448	0.82	N-fatty-acyl-amino acid synthase/hydrolase PM20D1		0
PEPT_STRA3	PEPT_STRA3	406	P06621_refseq_selected_blast_msa	-	368	2.2e-17	67.9	0.0	1	1	2.5e-17	1.4e-14	58.7198867797852	0.01	84	364	130	402	126	405	0.81	Peptidase T		0
PEPT_BACSU	PEPT_BACSU	410	P06621_refseq_selected_blast_msa	-	368	2.3e-17	67.8	0.0	1	1	2.8e-17	1.5e-14	58.5552368164062	0.01	85	364	131	402	124	406	0.86	Peptidase T		0
